dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,full_score,partial_scores_mean,diff_full_partial
Iris,347,l2,None,1.0,True,False,0.1,32,0.9895833134651184,0.974 +- 0.019,0.9583333134651184,0.99 +- 0.018,0.974,0.99,0.9583333134651184,0.974,-0.01566668653488157
Iris,215,l1,avg,1.0,False,False,0.1,32,0.9791666865348816,0.977 +- 0.009,0.9583333134651184,0.969 +- 0.018,0.977,0.969,0.9583333134651184,0.969,-0.010666686534881564
Iris,501,l2,avg,1.0,False,False,0.01,32,0.9791666865348816,0.982 +- 0.014,0.9583333134651184,0.969 +- 0.018,0.982,0.969,0.9583333134651184,0.969,-0.010666686534881564
Iris,564,l2,mult,1.0,True,False,0.1,64,0.9791666865348816,0.969 +- 0.013,0.9583333134651184,0.979 +- 0.021,0.969,0.979,0.9583333134651184,0.969,-0.010666686534881564
Iris,864,max,mult,1.0,False,False,0.1,64,0.9791666865348816,0.974 +- 0.012,0.9583333134651184,0.969 +- 0.018,0.974,0.969,0.9583333134651184,0.969,-0.010666686534881564
Iris,921,var,None,1.0,True,False,0.01,32,0.9895833134651184,0.969 +- 0.015,0.9583333134651184,0.969 +- 0.035,0.969,0.969,0.9583333134651184,0.969,-0.010666686534881564
Iris,1137,var,mult,1.0,True,False,0.01,32,0.9791666865348816,0.971 +- 0.011,0.9583333134651184,0.969 +- 0.018,0.971,0.969,0.9583333134651184,0.969,-0.010666686534881564
Iris,1151,var,mult,1.0,False,False,0.1,32,0.9791666865348816,0.969 +- 0.013,0.9583333134651184,0.979 +- 0.021,0.969,0.979,0.9583333134651184,0.969,-0.010666686534881564
Iris,202,l1,avg,1.0,True,False,0.01,64,0.9791666865348816,0.966 +- 0.017,0.9583333134651184,0.979 +- 0.021,0.966,0.979,0.9583333134651184,0.966,-0.007666686534881562
Iris,324,l2,None,0.5,True,False,0.1,64,0.9791666865348816,0.966 +- 0.014,0.9583333134651184,0.969 +- 0.035,0.966,0.969,0.9583333134651184,0.966,-0.007666686534881562
Iris,705,max,loss,1.0,True,False,0.01,32,0.9791666865348816,0.966 +- 0.009,0.9583333134651184,0.969 +- 0.018,0.966,0.969,0.9583333134651184,0.966,-0.007666686534881562
Iris,837,max,mult,0.5,False,False,0.01,32,0.9895833134651184,0.966 +- 0.015,0.9583333134651184,0.969 +- 0.035,0.966,0.969,0.9583333134651184,0.966,-0.007666686534881562
Iris,911,var,None,0.5,False,False,0.1,32,0.9583333134651184,0.961 +- 0.011,1.0,0.969 +- 0.018,0.961,0.969,0.9583333134651184,0.961,-0.002666686534881557
Iris,34,l1,None,0.5,True,False,0.01,64,0.9791666865348816,0.961 +- 0.015,0.9583333134651184,0.958 +- 0.029,0.961,0.958,0.9583333134651184,0.958,0.0003333134651184455
Iris,129,l1,loss,1.0,True,False,0.01,32,0.9791666865348816,0.971 +- 0.009,0.9583333134651184,0.958 +- 0.0,0.971,0.958,0.9583333134651184,0.958,0.0003333134651184455
Iris,396,l2,loss,0.5,True,False,0.1,64,0.9791666865348816,0.974 +- 0.005,0.9583333134651184,0.958 +- 0.0,0.974,0.958,0.9583333134651184,0.958,0.0003333134651184455
Iris,633,max,None,1.0,True,False,0.01,32,0.9895833134651184,0.958 +- 0.013,0.9583333134651184,0.958 +- 0.042,0.958,0.958,0.9583333134651184,0.958,0.0003333134651184455
Iris,682,max,loss,0.5,True,False,0.01,64,0.9895833134651184,0.961 +- 0.015,0.9583333134651184,0.958 +- 0.042,0.961,0.958,0.9583333134651184,0.958,0.0003333134651184455
Iris,717,max,loss,1.0,False,False,0.01,32,0.96875,0.966 +- 0.009,0.9583333134651184,0.958 +- 0.029,0.966,0.958,0.9583333134651184,0.958,0.0003333134651184455
Iris,1054,var,avg,0.5,False,False,0.01,64,0.9583333134651184,0.961 +- 0.009,0.9583333134651184,0.958 +- 0.029,0.961,0.958,0.9583333134651184,0.958,0.0003333134651184455
Iris,899,var,None,0.5,True,False,0.1,32,0.9791666865348816,0.956 +- 0.015,0.9166666865348816,0.958 +- 0.029,0.956,0.958,0.9166666865348816,0.956,-0.03933331346511837
Iris,359,l2,None,1.0,False,False,0.1,32,0.9583333134651184,0.956 +- 0.011,1.0,0.979 +- 0.021,0.956,0.979,0.9583333134651184,0.956,0.0023333134651184473
Iris,851,max,mult,1.0,True,False,0.1,32,0.9791666865348816,0.956 +- 0.011,1.0,0.979 +- 0.021,0.956,0.979,0.9791666865348816,0.956,0.02316668653488163
Iris,707,max,loss,1.0,True,False,0.1,32,0.96875,0.951 +- 0.021,1.0,0.958 +- 0.029,0.951,0.958,0.96875,0.951,0.017750000000000044
Iris,142,l1,loss,1.0,False,False,0.01,64,0.9479166865348816,0.953 +- 0.009,0.9583333134651184,0.948 +- 0.018,0.953,0.948,0.9479166865348816,0.948,-8.331346511836202e-05
Iris,201,l1,avg,1.0,True,False,0.01,32,0.96875,0.966 +- 0.005,0.9583333134651184,0.948 +- 0.018,0.966,0.948,0.9583333134651184,0.948,0.010333313465118454
Iris,345,l2,None,1.0,True,False,0.01,32,0.9895833134651184,0.953 +- 0.016,0.9583333134651184,0.948 +- 0.018,0.953,0.948,0.9583333134651184,0.948,0.010333313465118454
Iris,274,l1,mult,1.0,True,False,0.01,64,0.9583333134651184,0.945 +- 0.017,0.9583333134651184,0.958 +- 0.029,0.945,0.958,0.9583333134651184,0.945,0.013333313465118457
Iris,40,l1,None,0.5,False,True,0.01,64,0.9770833253860474,0.933 +- 0.037,0.9583333134651184,0.958 +- 0.029,0.933,0.958,0.9583333134651184,0.933,0.025333313465118357
Iris,184,l1,avg,0.5,False,True,0.01,64,0.9770833253860474,0.932 +- 0.037,0.9583333134651184,0.958 +- 0.029,0.932,0.958,0.9583333134651184,0.932,0.026333313465118358
Iris,39,l1,None,0.5,False,True,0.01,32,0.975000023841858,0.931 +- 0.036,0.9583333134651184,0.958 +- 0.029,0.931,0.958,0.9583333134651184,0.931,0.02733331346511836
Iris,771,max,avg,1.0,True,True,0.01,32,0.9729166626930236,0.931 +- 0.028,0.9583333134651184,0.958 +- 0.029,0.931,0.958,0.9583333134651184,0.931,0.02733331346511836
Iris,820,max,mult,0.5,True,True,0.01,64,0.975000023841858,0.931 +- 0.035,0.9583333134651184,0.969 +- 0.035,0.931,0.969,0.9583333134651184,0.931,0.02733331346511836
Iris,243,l1,mult,0.5,True,True,0.01,32,0.96875,0.93 +- 0.035,0.9583333134651184,0.948 +- 0.018,0.93,0.948,0.9583333134651184,0.93,0.02833331346511836
Iris,497,l2,avg,1.0,False,True,0.1,32,0.9604166746139526,0.93 +- 0.024,0.9583333134651184,0.958 +- 0.0,0.93,0.958,0.9583333134651184,0.93,0.02833331346511836
Iris,856,max,mult,1.0,False,True,0.01,64,0.9708333611488342,0.93 +- 0.035,0.9583333134651184,0.958 +- 0.029,0.93,0.958,0.9583333134651184,0.93,0.02833331346511836
Iris,605,max,None,0.5,True,True,0.1,32,0.96875,0.929 +- 0.036,1.0,0.979 +- 0.021,0.929,0.979,0.96875,0.929,0.03974999999999995
Iris,628,max,None,1.0,True,True,0.01,64,0.9708333611488342,0.928 +- 0.035,0.9583333134651184,0.969 +- 0.035,0.928,0.969,0.9583333134651184,0.928,0.03033331346511836
Iris,425,l2,loss,1.0,False,True,0.1,32,0.9645833373069764,0.928 +- 0.035,1.0,0.99 +- 0.018,0.928,0.99,0.9645833373069764,0.928,0.03658333730697638
Iris,244,l1,mult,0.5,True,True,0.01,64,0.9666666388511658,0.927 +- 0.034,0.9583333134651184,0.958 +- 0.029,0.927,0.958,0.9583333134651184,0.927,0.03133331346511836
Iris,270,l1,mult,1.0,True,True,0.1,64,0.9666666388511658,0.927 +- 0.034,0.9583333134651184,0.969 +- 0.035,0.927,0.969,0.9583333134651184,0.927,0.03133331346511836
Iris,351,l2,None,1.0,False,True,0.01,32,0.9645833373069764,0.927 +- 0.035,0.9583333134651184,0.979 +- 0.036,0.927,0.979,0.9583333134651184,0.927,0.03133331346511836
Iris,30,l1,None,0.5,True,True,0.1,64,0.9666666388511658,0.927 +- 0.034,1.0,0.979 +- 0.021,0.927,0.979,0.9666666388511658,0.927,0.039666638851165725
Iris,330,l2,None,0.5,False,True,0.1,64,0.9666666388511658,0.927 +- 0.035,1.0,0.979 +- 0.021,0.927,0.979,0.9666666388511658,0.927,0.039666638851165725
Iris,413,l2,loss,1.0,True,True,0.1,32,0.9708333611488342,0.927 +- 0.041,1.0,0.969 +- 0.018,0.927,0.969,0.9708333611488342,0.927,0.04383336114883418
Iris,390,l2,loss,0.5,True,True,0.1,64,0.9666666388511658,0.926 +- 0.035,0.9583333134651184,0.979 +- 0.021,0.926,0.979,0.9583333134651184,0.926,0.03233331346511836
Iris,29,l1,None,0.5,True,True,0.1,32,0.9645833373069764,0.926 +- 0.035,1.0,0.979 +- 0.021,0.926,0.979,0.9645833373069764,0.926,0.038583337306976384
Iris,617,max,None,0.5,False,True,0.1,32,0.9708333611488342,0.926 +- 0.034,1.0,0.99 +- 0.018,0.926,0.99,0.9708333611488342,0.926,0.04483336114883418
Iris,616,max,None,0.5,False,True,0.01,64,0.9666666388511658,0.925 +- 0.033,0.9583333134651184,0.958 +- 0.042,0.925,0.958,0.9583333134651184,0.925,0.033333313465118364
Iris,629,max,None,1.0,True,True,0.1,32,0.9645833373069764,0.925 +- 0.035,0.9583333134651184,0.969 +- 0.035,0.925,0.969,0.9583333134651184,0.925,0.033333313465118364
Iris,762,max,avg,0.5,False,True,0.1,64,0.9645833373069764,0.925 +- 0.035,0.9583333134651184,0.958 +- 0.029,0.925,0.958,0.9583333134651184,0.925,0.033333313465118364
Iris,857,max,mult,1.0,False,True,0.1,32,0.9645833373069764,0.925 +- 0.035,1.0,0.99 +- 0.018,0.925,0.99,0.9645833373069764,0.925,0.039583337306976385
Iris,474,l2,avg,0.5,False,True,0.1,64,0.9666666388511658,0.924 +- 0.044,0.9583333134651184,0.969 +- 0.035,0.924,0.969,0.9583333134651184,0.924,0.034333313465118365
Iris,677,max,loss,0.5,True,True,0.1,32,0.96875,0.924 +- 0.032,1.0,0.979 +- 0.021,0.924,0.979,0.96875,0.924,0.044749999999999956
Iris,42,l1,None,0.5,False,True,0.1,64,0.962499976158142,0.923 +- 0.036,0.9583333134651184,0.948 +- 0.018,0.923,0.948,0.9583333134651184,0.923,0.035333313465118366
Iris,172,l1,avg,0.5,True,True,0.01,64,0.962499976158142,0.922 +- 0.036,0.9583333134651184,0.969 +- 0.035,0.922,0.969,0.9583333134651184,0.922,0.036333313465118366
Iris,784,max,avg,1.0,False,True,0.01,64,0.9583333134651184,0.922 +- 0.029,0.9583333134651184,0.958 +- 0.029,0.922,0.958,0.9583333134651184,0.922,0.036333313465118366
Iris,485,l2,avg,1.0,True,True,0.1,32,0.9645833373069764,0.921 +- 0.035,0.9583333134651184,0.969 +- 0.035,0.921,0.969,0.9583333134651184,0.921,0.03733331346511837
Iris,1150,var,mult,1.0,False,False,0.01,64,0.9166666865348816,0.919 +- 0.046,0.9583333134651184,0.948 +- 0.018,0.919,0.948,0.9166666865348816,0.919,-0.0023333134651184473
Iris,329,l2,None,0.5,False,True,0.1,32,0.9562500119209291,0.919 +- 0.035,1.0,0.99 +- 0.018,0.919,0.99,0.9562500119209291,0.919,0.03725001192092903
Iris,533,l2,mult,0.5,True,True,0.1,32,0.962499976158142,0.919 +- 0.038,0.9583333134651184,0.948 +- 0.018,0.919,0.948,0.9583333134651184,0.919,0.03933331346511837
Iris,688,max,loss,0.5,False,True,0.01,64,0.9666666388511658,0.919 +- 0.036,0.9583333134651184,0.958 +- 0.029,0.919,0.958,0.9583333134651184,0.919,0.03933331346511837
Iris,858,max,mult,1.0,False,True,0.1,64,0.962499976158142,0.919 +- 0.032,0.9583333134651184,0.958 +- 0.029,0.919,0.958,0.9583333134651184,0.919,0.03933331346511837
Iris,1110,var,mult,0.5,True,True,0.1,64,0.9666666388511658,0.918 +- 0.037,0.9583333134651184,0.969 +- 0.035,0.918,0.969,0.9583333134651184,0.918,0.04033331346511837
Iris,125,l1,loss,1.0,True,True,0.1,32,0.962499976158142,0.918 +- 0.035,1.0,0.99 +- 0.018,0.918,0.99,0.962499976158142,0.918,0.04449997615814194
Iris,613,max,None,0.5,False,True,0.001,32,0.962499976158142,0.915 +- 0.033,0.9583333134651184,0.958 +- 0.029,0.915,0.958,0.9583333134651184,0.915,0.04333331346511837
Iris,285,l1,mult,1.0,False,False,0.01,32,0.9583333134651184,0.911 +- 0.093,1.0,0.969 +- 0.054,0.911,0.969,0.9583333134651184,0.911,0.047333313465118376
Iris,965,var,loss,0.5,True,True,0.1,32,0.9645833373069764,0.911 +- 0.037,1.0,0.979 +- 0.021,0.911,0.979,0.9645833373069764,0.911,0.0535833373069764
Iris,576,l2,mult,1.0,False,False,0.1,64,0.9166666865348816,0.909 +- 0.031,0.9583333134651184,0.948 +- 0.018,0.909,0.948,0.9166666865348816,0.909,0.007666686534881562
Iris,749,max,avg,0.5,True,True,0.1,32,0.9479166865348816,0.909 +- 0.03,1.0,0.969 +- 0.018,0.909,0.969,0.9479166865348816,0.909,0.03891668653488156
Iris,323,l2,None,0.5,True,False,0.1,32,0.9583333134651184,0.909 +- 0.065,0.9583333134651184,0.938 +- 0.021,0.909,0.938,0.9583333134651184,0.909,0.04933331346511838
Iris,906,var,None,0.5,False,True,0.1,64,0.9458333253860474,0.907 +- 0.043,0.9583333134651184,0.938 +- 0.047,0.907,0.938,0.9458333253860474,0.907,0.038833325386047335
Iris,955,var,loss,0.0,False,False,0.001,32,0.90625,0.906 +- 0.037,0.9583333134651184,0.948 +- 0.018,0.906,0.948,0.90625,0.906,0.00024999999999997247
Iris,636,max,None,1.0,True,False,0.1,64,0.9479166865348816,0.906 +- 0.053,0.9583333134651184,0.948 +- 0.035,0.906,0.948,0.9479166865348816,0.906,0.041916686534881564
Iris,335,l2,None,0.5,False,False,0.1,32,0.96875,0.906 +- 0.064,0.9583333134651184,0.938 +- 0.021,0.906,0.938,0.9583333134651184,0.906,0.05233331346511838
Iris,828,max,mult,0.5,True,False,0.1,64,0.96875,0.906 +- 0.055,0.9583333134651184,0.927 +- 0.018,0.906,0.927,0.9583333134651184,0.906,0.05233331346511838
Iris,496,l2,avg,1.0,False,True,0.01,64,0.9499999880790709,0.905 +- 0.032,0.9583333134651184,0.958 +- 0.029,0.905,0.958,0.9499999880790709,0.905,0.04499998807907091
Iris,19,l1,None,0.0,False,False,0.001,32,0.8958333134651184,0.904 +- 0.039,0.9166666865348816,0.917 +- 0.029,0.904,0.917,0.8958333134651184,0.904,-0.008166686534881618
Iris,346,l2,None,1.0,True,False,0.01,64,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9270833134651184,0.904,0.023083313465118382
Iris,358,l2,None,1.0,False,False,0.01,64,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.948 +- 0.035,0.904,0.948,0.9270833134651184,0.904,0.023083313465118382
Iris,429,l2,loss,1.0,False,False,0.01,32,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.948 +- 0.035,0.904,0.948,0.9270833134651184,0.904,0.023083313465118382
Iris,489,l2,avg,1.0,True,False,0.01,32,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9270833134651184,0.904,0.023083313465118382
Iris,502,l2,avg,1.0,False,False,0.01,64,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.948 +- 0.035,0.904,0.948,0.9270833134651184,0.904,0.023083313465118382
Iris,561,l2,mult,1.0,True,False,0.01,32,0.9270833134651184,0.904 +- 0.042,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9270833134651184,0.904,0.023083313465118382
Iris,562,l2,mult,1.0,True,False,0.01,64,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9270833134651184,0.904,0.023083313465118382
Iris,573,l2,mult,1.0,False,False,0.01,32,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.948 +- 0.035,0.904,0.948,0.9270833134651184,0.904,0.023083313465118382
Iris,574,l2,mult,1.0,False,False,0.01,64,0.9270833134651184,0.904 +- 0.046,0.9583333134651184,0.948 +- 0.035,0.904,0.948,0.9270833134651184,0.904,0.023083313465118382
Iris,994,var,loss,1.0,True,False,0.01,64,0.9375,0.904 +- 0.035,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9375,0.904,0.033499999999999974
Iris,1078,var,avg,1.0,False,False,0.01,64,0.9375,0.904 +- 0.036,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9375,0.904,0.033499999999999974
Iris,178,l1,avg,0.5,True,False,0.01,64,0.96875,0.904 +- 0.101,0.9583333134651184,0.948 +- 0.045,0.904,0.948,0.9583333134651184,0.904,0.05433331346511838
Iris,223,l1,mult,0.0,True,False,0.001,32,0.96875,0.904 +- 0.063,0.9583333134651184,0.927 +- 0.018,0.904,0.927,0.9583333134651184,0.904,0.05433331346511838
Iris,407,l2,loss,0.5,False,False,0.1,32,0.96875,0.904 +- 0.058,0.9583333134651184,0.927 +- 0.018,0.904,0.927,0.9583333134651184,0.904,0.05433331346511838
Iris,479,l2,avg,0.5,False,False,0.1,32,0.9791666865348816,0.904 +- 0.062,0.9583333134651184,0.948 +- 0.035,0.904,0.948,0.9583333134651184,0.904,0.05433331346511838
Iris,539,l2,mult,0.5,True,False,0.1,32,0.96875,0.904 +- 0.065,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9583333134651184,0.904,0.05433331346511838
Iris,551,l2,mult,0.5,False,False,0.1,32,0.96875,0.904 +- 0.07,0.9583333134651184,0.938 +- 0.021,0.904,0.938,0.9583333134651184,0.904,0.05433331346511838
Iris,696,max,loss,0.5,False,False,0.1,64,0.9583333134651184,0.904 +- 0.041,0.9583333134651184,0.927 +- 0.045,0.904,0.927,0.9583333134651184,0.904,0.05433331346511838
Iris,791,max,avg,1.0,False,False,0.1,32,0.96875,0.904 +- 0.055,0.9583333134651184,0.927 +- 0.018,0.904,0.927,0.9583333134651184,0.904,0.05433331346511838
Iris,5,l1,None,0.0,True,True,0.1,32,0.9708333611488342,0.903 +- 0.069,0.9583333134651184,0.979 +- 0.021,0.903,0.979,0.9583333134651184,0.903,0.05533331346511838
Iris,718,max,loss,1.0,False,False,0.01,64,0.90625,0.901 +- 0.041,0.9583333134651184,0.927 +- 0.035,0.901,0.927,0.90625,0.901,0.005249999999999977
Iris,357,l2,None,1.0,False,False,0.01,32,0.9270833134651184,0.901 +- 0.05,0.9583333134651184,0.948 +- 0.035,0.901,0.948,0.9270833134651184,0.901,0.026083313465118385
Iris,417,l2,loss,1.0,True,False,0.01,32,0.9270833134651184,0.901 +- 0.045,0.9583333134651184,0.938 +- 0.021,0.901,0.938,0.9270833134651184,0.901,0.026083313465118385
Iris,418,l2,loss,1.0,True,False,0.01,64,0.9270833134651184,0.901 +- 0.047,0.9583333134651184,0.938 +- 0.021,0.901,0.938,0.9270833134651184,0.901,0.026083313465118385
Iris,430,l2,loss,1.0,False,False,0.01,64,0.9270833134651184,0.901 +- 0.045,0.9583333134651184,0.938 +- 0.021,0.901,0.938,0.9270833134651184,0.901,0.026083313465118385
Iris,504,l2,avg,1.0,False,False,0.1,64,0.9270833134651184,0.901 +- 0.055,0.9583333134651184,0.948 +- 0.035,0.901,0.948,0.9270833134651184,0.901,0.026083313465118385
Iris,563,l2,mult,1.0,True,False,0.1,32,0.9270833134651184,0.901 +- 0.05,0.9583333134651184,0.938 +- 0.021,0.901,0.938,0.9270833134651184,0.901,0.026083313465118385
Iris,491,l2,avg,1.0,True,False,0.1,32,0.9375,0.901 +- 0.047,0.9583333134651184,0.938 +- 0.021,0.901,0.938,0.9375,0.901,0.03649999999999998
Iris,503,l2,avg,1.0,False,False,0.1,32,0.9375,0.901 +- 0.049,0.9583333134651184,0.948 +- 0.035,0.901,0.948,0.9375,0.901,0.03649999999999998
Iris,393,l2,loss,0.5,True,False,0.01,32,0.9583333134651184,0.901 +- 0.071,0.9583333134651184,0.938 +- 0.021,0.901,0.938,0.9583333134651184,0.901,0.057333313465118385
Iris,623,max,None,0.5,False,False,0.1,32,0.96875,0.901 +- 0.068,0.9583333134651184,0.938 +- 0.021,0.901,0.938,0.9583333134651184,0.901,0.057333313465118385
Iris,635,max,None,1.0,True,False,0.1,32,0.96875,0.901 +- 0.058,0.9583333134651184,0.927 +- 0.018,0.901,0.927,0.9583333134651184,0.901,0.057333313465118385
Iris,1037,var,avg,0.5,True,True,0.1,32,0.9354166388511658,0.9 +- 0.03,1.0,0.958 +- 0.029,0.9,0.958,0.9354166388511658,0.9,0.03541663885116575
Iris,614,max,None,0.5,False,True,0.001,64,0.9458333253860474,0.899 +- 0.043,0.9583333134651184,0.938 +- 0.021,0.899,0.938,0.9458333253860474,0.899,0.04683332538604734
Iris,1003,var,loss,1.0,False,False,0.001,32,0.8958333134651184,0.898 +- 0.045,0.9166666865348816,0.917 +- 0.029,0.898,0.917,0.8958333134651184,0.898,-0.0021666865348816122
Iris,907,var,None,0.5,False,False,0.001,32,0.90625,0.898 +- 0.041,0.9583333134651184,0.927 +- 0.018,0.898,0.927,0.90625,0.898,0.00824999999999998
Iris,468,l2,avg,0.5,True,False,0.1,64,0.9270833134651184,0.898 +- 0.044,0.9583333134651184,0.927 +- 0.035,0.898,0.927,0.9270833134651184,0.898,0.029083313465118388
Iris,919,var,None,1.0,True,False,0.001,32,0.9270833134651184,0.898 +- 0.026,0.9583333134651184,0.927 +- 0.018,0.898,0.927,0.9270833134651184,0.898,0.029083313465118388
Iris,432,l2,loss,1.0,False,False,0.1,64,0.9375,0.898 +- 0.053,0.9583333134651184,0.948 +- 0.035,0.898,0.948,0.9375,0.898,0.03949999999999998
Iris,1066,var,avg,1.0,True,False,0.01,64,0.9375,0.898 +- 0.041,0.9583333134651184,0.927 +- 0.018,0.898,0.927,0.9375,0.898,0.03949999999999998
Iris,648,max,None,1.0,False,False,0.1,64,0.9479166865348816,0.898 +- 0.055,0.9583333134651184,0.938 +- 0.036,0.898,0.938,0.9479166865348816,0.898,0.04991668653488157
Iris,783,max,avg,1.0,False,True,0.01,32,0.9499999880790709,0.898 +- 0.039,0.9583333134651184,0.927 +- 0.035,0.898,0.927,0.9499999880790709,0.898,0.051999988079070913
Iris,336,l2,None,0.5,False,False,0.1,64,0.96875,0.898 +- 0.067,0.9583333134651184,0.938 +- 0.021,0.898,0.938,0.9583333134651184,0.898,0.06033331346511839
Iris,647,max,None,1.0,False,False,0.1,32,0.96875,0.898 +- 0.055,0.9583333134651184,0.938 +- 0.036,0.898,0.938,0.9583333134651184,0.898,0.06033331346511839
Iris,720,max,loss,1.0,False,False,0.1,64,0.96875,0.898 +- 0.06,0.9583333134651184,0.927 +- 0.018,0.898,0.927,0.9583333134651184,0.898,0.06033331346511839
Iris,779,max,avg,1.0,True,False,0.1,32,0.9791666865348816,0.898 +- 0.055,0.9583333134651184,0.938 +- 0.036,0.898,0.938,0.9583333134651184,0.898,0.06033331346511839
Iris,941,var,loss,0.0,True,True,0.1,32,0.9645833373069764,0.898 +- 0.069,0.9583333134651184,0.958 +- 0.0,0.898,0.958,0.9583333134651184,0.898,0.06033331346511839
Iris,709,max,loss,1.0,False,True,0.001,32,0.9333333373069764,0.897 +- 0.043,0.9583333134651184,0.948 +- 0.035,0.897,0.948,0.9333333373069764,0.897,0.03633333730697641
Iris,1009,var,avg,0.0,True,True,0.001,32,0.9583333134651184,0.897 +- 0.059,0.9583333134651184,0.958 +- 0.0,0.897,0.958,0.9583333134651184,0.897,0.06133331346511839
Iris,571,l2,mult,1.0,False,False,0.001,32,0.90625,0.896 +- 0.035,0.9166666865348816,0.917 +- 0.042,0.896,0.917,0.90625,0.896,0.010249999999999981
Iris,931,var,None,1.0,False,False,0.001,32,0.9166666865348816,0.896 +- 0.037,0.9166666865348816,0.906 +- 0.035,0.896,0.906,0.9166666865348816,0.896,0.020666686534881573
Iris,420,l2,loss,1.0,True,False,0.1,64,0.9375,0.896 +- 0.052,0.9583333134651184,0.948 +- 0.035,0.896,0.948,0.9375,0.896,0.04149999999999998
Iris,484,l2,avg,1.0,True,True,0.01,64,0.9375,0.896 +- 0.042,0.9583333134651184,0.938 +- 0.047,0.896,0.938,0.9375,0.896,0.04149999999999998
Iris,683,max,loss,0.5,True,False,0.1,32,0.9375,0.896 +- 0.045,0.9583333134651184,0.927 +- 0.018,0.896,0.927,0.9375,0.896,0.04149999999999998
Iris,754,max,avg,0.5,True,False,0.01,64,0.9479166865348816,0.896 +- 0.048,0.9583333134651184,0.938 +- 0.036,0.896,0.938,0.9479166865348816,0.896,0.05191668653488157
Iris,490,l2,avg,1.0,True,False,0.01,64,0.9583333134651184,0.896 +- 0.069,0.9583333134651184,0.938 +- 0.047,0.896,0.938,0.9583333134651184,0.896,0.06233331346511839
Iris,540,l2,mult,0.5,True,False,0.1,64,0.9583333134651184,0.896 +- 0.07,0.9583333134651184,0.938 +- 0.021,0.896,0.938,0.9583333134651184,0.896,0.06233331346511839
Iris,719,max,loss,1.0,False,False,0.1,32,0.9791666865348816,0.896 +- 0.053,0.9583333134651184,0.938 +- 0.036,0.896,0.938,0.9583333134651184,0.896,0.06233331346511839
Iris,755,max,avg,0.5,True,False,0.1,32,0.9583333134651184,0.896 +- 0.058,0.9583333134651184,0.927 +- 0.018,0.896,0.927,0.9583333134651184,0.896,0.06233331346511839
Iris,861,max,mult,1.0,False,False,0.01,32,0.96875,0.896 +- 0.058,0.9583333134651184,0.938 +- 0.036,0.896,0.938,0.9583333134651184,0.896,0.06233331346511839
Iris,998,var,loss,1.0,False,True,0.001,64,0.9208333492279052,0.895 +- 0.031,0.9583333134651184,0.927 +- 0.018,0.895,0.927,0.9208333492279052,0.895,0.025833349227905145
Iris,557,l2,mult,1.0,True,True,0.1,32,0.9333333373069764,0.895 +- 0.038,1.0,0.958 +- 0.029,0.895,0.958,0.9333333373069764,0.895,0.03833333730697641
Iris,305,l2,None,0.0,False,True,0.1,32,0.9604166746139526,0.895 +- 0.063,1.0,1.0 +- 0.0,0.895,1.0,0.9604166746139526,0.895,0.06541667461395262
Iris,510,l2,mult,0.0,True,True,0.1,64,0.9604166746139526,0.895 +- 0.063,1.0,0.99 +- 0.018,0.895,0.99,0.9604166746139526,0.895,0.06541667461395262
Iris,915,var,None,1.0,True,True,0.01,32,0.9375,0.894 +- 0.035,0.9583333134651184,0.927 +- 0.045,0.894,0.927,0.9375,0.894,0.04349999999999998
Iris,588,max,None,0.0,True,False,0.1,64,0.8958333134651184,0.893 +- 0.047,0.9166666865348816,0.906 +- 0.035,0.893,0.906,0.8958333134651184,0.893,0.002833313465118392
Iris,1111,var,mult,0.5,True,False,0.001,32,0.8958333134651184,0.893 +- 0.048,0.9166666865348816,0.906 +- 0.045,0.893,0.906,0.8958333134651184,0.893,0.002833313465118392
Iris,595,max,None,0.0,False,False,0.001,32,0.90625,0.893 +- 0.078,0.9583333134651184,0.906 +- 0.035,0.893,0.906,0.90625,0.893,0.013249999999999984
Iris,480,l2,avg,0.5,False,False,0.1,64,0.9166666865348816,0.893 +- 0.046,0.9583333134651184,0.927 +- 0.018,0.893,0.927,0.9166666865348816,0.893,0.023666686534881576
Iris,431,l2,loss,1.0,False,False,0.1,32,0.9270833134651184,0.893 +- 0.049,0.9583333134651184,0.948 +- 0.035,0.893,0.948,0.9270833134651184,0.893,0.03408331346511839
