dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,full_score,partial_score,partial_scores_mean,diff_full_partial
Banknote,1086,max,loss,0.0,True,True,0.1,64,0.9634703397750854,0.927 +- 0.035,0.927,0.0364703397750854
Banknote,723,l2,avg,0.0,True,True,0.01,32,0.9680365324020386,0.924 +- 0.034,0.924,0.04403653240203853
Banknote,1803,var,mult,0.0,True,True,0.01,32,0.9680365324020386,0.924 +- 0.037,0.924,0.04403653240203853
Banknote,495,l2,None,0.0,False,True,0.01,32,0.9726027250289916,0.922 +- 0.04,0.922,0.050602725028991546
Banknote,1457,var,None,0.0,False,True,0.1,32,0.9680365324020386,0.921 +- 0.043,0.921,0.04703653240203853
Banknote,736,l2,avg,0.0,False,True,0.01,64,0.9589040875434875,0.919 +- 0.036,0.919,0.03990408754348751
Banknote,134,l1,loss,0.0,False,True,0.001,64,0.9726027250289916,0.919 +- 0.042,0.919,0.05360272502899155
Banknote,1085,max,loss,0.0,True,True,0.1,32,0.9680365324020386,0.918 +- 0.043,0.918,0.050036532402038536
Banknote,1097,max,loss,0.0,False,True,0.1,32,0.9726027250289916,0.918 +- 0.052,0.918,0.05460272502899155
Banknote,1446,var,None,0.0,True,True,0.1,64,0.9680365324020386,0.917 +- 0.044,0.917,0.05103653240203854
Banknote,1578,var,loss,0.0,False,True,0.1,64,0.9680365324020386,0.917 +- 0.048,0.917,0.05103653240203854
Banknote,18,l1,None,0.0,False,True,0.1,64,0.9726027250289916,0.917 +- 0.046,0.917,0.05560272502899155
Banknote,1698,var,avg,0.0,False,True,0.1,64,0.9634703397750854,0.916 +- 0.048,0.916,0.04747033977508541
Banknote,138,l1,loss,0.0,False,True,0.1,64,0.9726027250289916,0.916 +- 0.041,0.916,0.05660272502899155
Banknote,1686,var,avg,0.0,True,True,0.1,64,0.9726027250289916,0.916 +- 0.065,0.916,0.05660272502899155
Banknote,1217,max,avg,0.0,False,True,0.1,32,0.9771689772605896,0.916 +- 0.043,0.916,0.06116897726058956
Banknote,1697,var,avg,0.0,False,True,0.1,32,0.9771689772605896,0.916 +- 0.048,0.916,0.06116897726058956
Banknote,756,l2,avg,0.5,True,False,0.1,64,0.9863013625144958,0.916 +- 0.047,0.916,0.07030136251449581
Banknote,393,l1,mult,0.5,True,False,0.01,32,0.9634703397750854,0.914 +- 0.04,0.914,0.049470339775085415
Banknote,246,l1,avg,0.0,True,True,0.1,64,0.9680365324020386,0.914 +- 0.045,0.914,0.05403653240203854
Banknote,497,l2,None,0.0,False,True,0.1,32,0.9680365324020386,0.914 +- 0.053,0.914,0.05403653240203854
Banknote,1083,max,loss,0.0,True,True,0.01,32,0.9680365324020386,0.914 +- 0.043,0.914,0.05403653240203854
Banknote,135,l1,loss,0.0,False,True,0.01,32,0.9726027250289916,0.914 +- 0.046,0.914,0.058602725028991554
Banknote,244,l1,avg,0.0,True,True,0.01,64,0.9726027250289916,0.914 +- 0.047,0.914,0.058602725028991554
Banknote,1566,var,loss,0.0,True,True,0.1,64,0.9726027250289916,0.914 +- 0.051,0.914,0.058602725028991554
Banknote,1445,var,None,0.0,True,True,0.1,32,0.9771689772605896,0.914 +- 0.056,0.914,0.06316897726058956
Banknote,1239,max,avg,0.5,False,True,0.01,32,0.9589040875434875,0.913 +- 0.031,0.913,0.045904087543487515
Banknote,485,l2,None,0.0,True,True,0.1,32,0.9634703397750854,0.913 +- 0.04,0.913,0.050470339775085415
Banknote,804,l2,avg,2.0,True,False,0.1,64,0.9634703397750854,0.913 +- 0.039,0.913,0.050470339775085415
Banknote,124,l1,loss,0.0,True,True,0.01,64,0.9680365324020386,0.913 +- 0.051,0.913,0.05503653240203854
Banknote,32,l1,None,0.5,True,False,0.001,64,0.9771689772605896,0.913 +- 0.041,0.913,0.06416897726058957
Banknote,669,l2,loss,1.0,False,False,0.01,32,0.9771689772605896,0.913 +- 0.05,0.913,0.06416897726058957
Banknote,767,l2,avg,0.5,False,False,0.1,32,0.9771689772605896,0.913 +- 0.054,0.913,0.06416897726058957
Banknote,1475,var,None,0.5,True,False,0.1,32,0.9771689772605896,0.913 +- 0.057,0.913,0.06416897726058957
Banknote,125,l1,loss,0.0,True,True,0.1,32,0.9634703397750854,0.912 +- 0.03,0.912,0.051470339775085416
Banknote,162,l1,loss,0.5,False,True,0.1,64,0.9634703397750854,0.912 +- 0.052,0.912,0.051470339775085416
Banknote,401,l1,mult,0.5,False,True,0.1,32,0.9680365324020386,0.912 +- 0.054,0.912,0.05603653240203854
Banknote,520,l2,None,0.5,False,True,0.01,64,0.9680365324020386,0.912 +- 0.049,0.912,0.05603653240203854
Banknote,978,max,None,0.0,False,True,0.1,64,0.9680365324020386,0.912 +- 0.04,0.912,0.05603653240203854
Banknote,395,l1,mult,0.5,True,False,0.1,32,0.9726027250289916,0.912 +- 0.037,0.912,0.060602725028991555
Banknote,551,l2,None,1.0,False,False,0.1,32,0.9726027250289916,0.912 +- 0.05,0.912,0.060602725028991555
Banknote,155,l1,loss,0.5,True,False,0.1,32,0.9771689772605896,0.912 +- 0.048,0.912,0.06516897726058957
Banknote,1205,max,avg,0.0,True,True,0.1,32,0.9771689772605896,0.912 +- 0.048,0.912,0.06516897726058957
Banknote,618,l2,loss,0.0,False,True,0.1,64,0.9817351698875428,0.912 +- 0.056,0.912,0.0697351698875428
Banknote,1577,var,loss,0.0,False,True,0.1,32,0.9543378949165344,0.911 +- 0.04,0.911,0.04333789491653439
Banknote,16,l1,None,0.0,False,True,0.01,64,0.9589040875434875,0.911 +- 0.036,0.911,0.04790408754348752
Banknote,269,l1,avg,0.5,True,True,0.1,32,0.9634703397750854,0.911 +- 0.05,0.911,0.05247033977508542
Banknote,1721,var,avg,0.5,False,True,0.1,32,0.9634703397750854,0.911 +- 0.045,0.911,0.05247033977508542
Banknote,505,l2,None,0.5,True,True,0.001,32,0.9680365324020386,0.911 +- 0.049,0.911,0.05703653240203854
Banknote,1487,var,None,0.5,False,False,0.1,32,0.9680365324020386,0.911 +- 0.046,0.911,0.05703653240203854
Banknote,258,l1,avg,0.0,False,True,0.1,64,0.9726027250289916,0.911 +- 0.045,0.911,0.061602725028991556
Banknote,270,l1,avg,0.5,True,True,0.1,64,0.9726027250289916,0.911 +- 0.048,0.911,0.061602725028991556
Banknote,1117,max,loss,0.5,False,True,0.001,32,0.9726027250289916,0.911 +- 0.047,0.911,0.061602725028991556
Banknote,642,l2,loss,0.5,False,True,0.1,64,0.9771689772605896,0.911 +- 0.069,0.911,0.06616897726058957
Banknote,647,l2,loss,0.5,False,False,0.1,32,0.9771689772605896,0.911 +- 0.045,0.911,0.06616897726058957
Banknote,1163,max,loss,2.0,True,False,0.1,32,0.9771689772605896,0.911 +- 0.037,0.911,0.06616897726058957
Banknote,1565,var,loss,0.0,True,True,0.1,32,0.9497717022895812,0.91 +- 0.048,0.91,0.03977170228958116
Banknote,385,l1,mult,0.5,True,True,0.001,32,0.9543378949165344,0.91 +- 0.048,0.91,0.04433789491653439
Banknote,641,l2,loss,0.5,False,True,0.1,32,0.9634703397750854,0.91 +- 0.038,0.91,0.05347033977508542
Banknote,875,l2,mult,0.5,True,False,0.1,32,0.9634703397750854,0.91 +- 0.034,0.91,0.05347033977508542
Banknote,780,l2,avg,1.0,True,False,0.1,64,0.9680365324020386,0.91 +- 0.045,0.91,0.05803653240203854
Banknote,522,l2,None,0.5,False,True,0.1,64,0.9726027250289916,0.91 +- 0.047,0.91,0.06260272502899156
Banknote,671,l2,loss,1.0,False,False,0.1,32,0.9726027250289916,0.91 +- 0.045,0.91,0.06260272502899156
Banknote,1122,max,loss,0.5,False,True,0.1,64,0.9726027250289916,0.91 +- 0.049,0.91,0.06260272502899156
Banknote,1358,max,mult,0.5,False,True,0.001,64,0.9726027250289916,0.91 +- 0.049,0.91,0.06260272502899156
Banknote,47,l1,None,0.5,False,False,0.1,32,0.9771689772605896,0.91 +- 0.05,0.91,0.06716897726058957
Banknote,377,l1,mult,0.0,False,True,0.1,32,0.9771689772605896,0.91 +- 0.055,0.91,0.06716897726058957
Banknote,521,l2,None,0.5,False,True,0.1,32,0.9771689772605896,0.91 +- 0.051,0.91,0.06716897726058957
Banknote,606,l2,loss,0.0,True,True,0.1,64,0.9817351698875428,0.91 +- 0.058,0.91,0.0717351698875428
Banknote,1235,max,avg,0.5,True,False,0.1,32,0.9817351698875428,0.91 +- 0.044,0.91,0.0717351698875428
Banknote,508,l2,None,0.5,True,True,0.01,64,0.9497717022895812,0.909 +- 0.034,0.909,0.04077170228958116
Banknote,27,l1,None,0.5,True,True,0.01,32,0.9543378949165344,0.909 +- 0.051,0.909,0.045337894916534394
Banknote,37,l1,None,0.5,False,True,0.001,32,0.9543378949165344,0.909 +- 0.049,0.909,0.045337894916534394
Banknote,965,max,None,0.0,True,True,0.1,32,0.9543378949165344,0.909 +- 0.027,0.909,0.045337894916534394
Banknote,509,l2,None,0.5,True,True,0.1,32,0.9589040875434875,0.909 +- 0.048,0.909,0.04990408754348752
Banknote,879,l2,mult,0.5,False,True,0.01,32,0.9634703397750854,0.909 +- 0.057,0.909,0.05447033977508542
Banknote,1325,max,mult,0.0,True,True,0.1,32,0.9680365324020386,0.909 +- 0.046,0.909,0.059036532402038544
Banknote,604,l2,loss,0.0,True,True,0.01,64,0.9726027250289916,0.909 +- 0.047,0.909,0.06360272502899156
Banknote,672,l2,loss,1.0,False,False,0.1,64,0.9726027250289916,0.909 +- 0.053,0.909,0.06360272502899156
Banknote,1403,max,mult,2.0,True,False,0.1,32,0.9726027250289916,0.909 +- 0.051,0.909,0.06360272502899156
Banknote,528,l2,None,0.5,False,False,0.1,64,0.9771689772605896,0.909 +- 0.054,0.909,0.06816897726058957
Banknote,635,l2,loss,0.5,True,False,0.1,32,0.9771689772605896,0.909 +- 0.053,0.909,0.06816897726058957
Banknote,779,l2,avg,1.0,True,False,0.1,32,0.9771689772605896,0.909 +- 0.061,0.909,0.06816897726058957
Banknote,989,max,None,0.5,True,True,0.1,32,0.9771689772605896,0.909 +- 0.051,0.909,0.06816897726058957
Banknote,1355,max,mult,0.5,True,False,0.1,32,0.9771689772605896,0.909 +- 0.049,0.909,0.06816897726058957
Banknote,1206,max,avg,0.0,True,True,0.1,64,0.9817351698875428,0.909 +- 0.043,0.909,0.0727351698875428
Banknote,1324,max,mult,0.0,True,True,0.01,64,0.9863013625144958,0.909 +- 0.056,0.909,0.07730136251449582
Banknote,558,l2,None,2.0,True,True,0.1,64,0.9452054500579834,0.908 +- 0.04,0.908,0.03720545005798337
Banknote,506,l2,None,0.5,True,True,0.001,64,0.9497717022895812,0.908 +- 0.042,0.908,0.04177170228958116
Banknote,1593,var,loss,0.5,True,False,0.01,32,0.9497717022895812,0.908 +- 0.043,0.908,0.04177170228958116
Banknote,180,l1,loss,1.0,True,False,0.1,64,0.9543378949165344,0.908 +- 0.032,0.908,0.046337894916534395
Banknote,378,l1,mult,0.0,False,True,0.1,64,0.9543378949165344,0.908 +- 0.033,0.908,0.046337894916534395
Banknote,167,l1,loss,0.5,False,False,0.1,32,0.9589040875434875,0.908 +- 0.037,0.908,0.05090408754348752
Banknote,189,l1,loss,1.0,False,False,0.01,32,0.9634703397750854,0.908 +- 0.051,0.908,0.05547033977508542
Banknote,69,l1,None,1.0,False,False,0.01,32,0.9726027250289916,0.908 +- 0.052,0.908,0.06460272502899156
Banknote,136,l1,loss,0.0,False,True,0.01,64,0.9726027250289916,0.908 +- 0.047,0.908,0.06460272502899156
Banknote,738,l2,avg,0.0,False,True,0.1,64,0.9726027250289916,0.908 +- 0.053,0.908,0.06460272502899156
Banknote,998,max,None,0.5,False,True,0.001,64,0.9726027250289916,0.908 +- 0.049,0.908,0.06460272502899156
Banknote,1215,max,avg,0.0,False,True,0.01,32,0.9726027250289916,0.908 +- 0.049,0.908,0.06460272502899156
Banknote,6,l1,None,0.0,True,True,0.1,64,0.9771689772605896,0.908 +- 0.061,0.908,0.06916897726058957
Banknote,726,l2,avg,0.0,True,True,0.1,64,0.9771689772605896,0.908 +- 0.051,0.908,0.06916897726058957
Banknote,1098,max,loss,0.0,False,True,0.1,64,0.9771689772605896,0.908 +- 0.051,0.908,0.06916897726058957
Banknote,737,l2,avg,0.0,False,True,0.1,32,0.9817351698875428,0.908 +- 0.069,0.908,0.0737351698875428
Banknote,1706,var,avg,0.5,True,True,0.001,64,0.9497717022895812,0.906 +- 0.048,0.906,0.04377170228958116
Banknote,13,l1,None,0.0,False,True,0.001,32,0.9543378949165344,0.906 +- 0.037,0.906,0.048337894916534396
Banknote,241,l1,avg,0.0,True,True,0.001,32,0.9543378949165344,0.906 +- 0.038,0.906,0.048337894916534396
Banknote,486,l2,None,0.0,True,True,0.1,64,0.9543378949165344,0.906 +- 0.03,0.906,0.048337894916534396
Banknote,813,l2,avg,2.0,False,False,0.01,32,0.9543378949165344,0.906 +- 0.045,0.906,0.048337894916534396
Banknote,869,l2,mult,0.5,True,True,0.1,32,0.9543378949165344,0.906 +- 0.051,0.906,0.048337894916534396
Banknote,1014,max,None,1.0,True,True,0.1,64,0.9543378949165344,0.906 +- 0.038,0.906,0.048337894916534396
Banknote,1108,max,loss,0.5,True,True,0.01,64,0.9543378949165344,0.906 +- 0.037,0.906,0.048337894916534396
Banknote,1230,max,avg,0.5,True,True,0.1,64,0.9543378949165344,0.906 +- 0.034,0.906,0.048337894916534396
Banknote,537,l2,None,1.0,True,False,0.01,32,0.9589040875434875,0.906 +- 0.038,0.906,0.05290408754348752
Banknote,1129,max,loss,1.0,True,True,0.001,32,0.9589040875434875,0.906 +- 0.049,0.906,0.05290408754348752
Banknote,58,l1,None,1.0,True,False,0.01,64,0.9634703397750854,0.906 +- 0.052,0.906,0.05747033977508542
Banknote,749,l2,avg,0.5,True,True,0.1,32,0.9680365324020386,0.906 +- 0.051,0.906,0.06203653240203855
Banknote,386,l1,mult,0.5,True,True,0.001,64,0.9726027250289916,0.906 +- 0.058,0.906,0.06660272502899156
Banknote,17,l1,None,0.0,False,True,0.1,32,0.9771689772605896,0.906 +- 0.057,0.906,0.07116897726058957
Banknote,510,l2,None,0.5,True,True,0.1,64,0.9771689772605896,0.906 +- 0.068,0.906,0.07116897726058957
Banknote,777,l2,avg,1.0,True,False,0.01,32,0.9771689772605896,0.906 +- 0.052,0.906,0.07116897726058957
Banknote,1026,max,None,1.0,False,True,0.1,64,0.9771689772605896,0.906 +- 0.055,0.906,0.07116897726058957
Banknote,365,l1,mult,0.0,True,True,0.1,32,0.9817351698875428,0.906 +- 0.057,0.906,0.07573516988754281
Banknote,1095,max,loss,0.0,False,True,0.01,32,0.9817351698875428,0.906 +- 0.058,0.906,0.07573516988754281
Banknote,1349,max,mult,0.5,True,True,0.1,32,0.9863013625144958,0.906 +- 0.053,0.906,0.08030136251449582
Banknote,1242,max,avg,0.5,False,True,0.1,64,0.9452054500579834,0.905 +- 0.033,0.905,0.04020545005798337
Banknote,161,l1,loss,0.5,False,True,0.1,32,0.9497717022895812,0.905 +- 0.032,0.905,0.04477170228958116
Banknote,366,l1,mult,0.0,True,True,0.1,64,0.9497717022895812,0.905 +- 0.036,0.905,0.04477170228958116
Banknote,626,l2,loss,0.5,True,True,0.001,64,0.9497717022895812,0.905 +- 0.033,0.905,0.04477170228958116
Banknote,137,l1,loss,0.0,False,True,0.1,32,0.9543378949165344,0.905 +- 0.035,0.905,0.0493378949165344
Banknote,518,l2,None,0.5,False,True,0.001,64,0.9543378949165344,0.905 +- 0.033,0.905,0.0493378949165344
Banknote,660,l2,loss,1.0,True,False,0.1,64,0.9543378949165344,0.905 +- 0.033,0.905,0.0493378949165344
Banknote,724,l2,avg,0.0,True,True,0.01,64,0.9543378949165344,0.905 +- 0.036,0.905,0.0493378949165344
Banknote,759,l2,avg,0.5,False,True,0.01,32,0.9543378949165344,0.905 +- 0.036,0.905,0.0493378949165344
Banknote,882,l2,mult,0.5,False,True,0.1,64,0.9543378949165344,0.905 +- 0.036,0.905,0.0493378949165344
Banknote,1335,max,mult,0.0,False,True,0.01,32,0.9543378949165344,0.905 +- 0.036,0.905,0.0493378949165344
Banknote,1605,var,loss,0.5,False,False,0.01,32,0.9543378949165344,0.905 +- 0.038,0.905,0.0493378949165344
Banknote,1458,var,None,0.0,False,True,0.1,64,0.9589040875434875,0.905 +- 0.042,0.905,0.05390408754348752
Banknote,762,l2,avg,0.5,False,True,0.1,64,0.9634703397750854,0.905 +- 0.049,0.905,0.05847033977508542
Banknote,814,l2,avg,2.0,False,False,0.01,64,0.9634703397750854,0.905 +- 0.046,0.905,0.05847033977508542
Banknote,1021,max,None,1.0,False,True,0.001,32,0.9680365324020386,0.905 +- 0.047,0.905,0.06303653240203855
Banknote,1043,max,None,2.0,True,False,0.1,32,0.9680365324020386,0.905 +- 0.042,0.905,0.06303653240203855
Banknote,245,l1,avg,0.0,True,True,0.1,32,0.9726027250289916,0.905 +- 0.059,0.905,0.06760272502899156
Banknote,363,l1,mult,0.0,True,True,0.01,32,0.9726027250289916,0.905 +- 0.047,0.905,0.06760272502899156
Banknote,630,l2,loss,0.5,True,True,0.1,64,0.9726027250289916,0.905 +- 0.067,0.905,0.06760272502899156
Banknote,778,l2,avg,1.0,True,False,0.01,64,0.9726027250289916,0.905 +- 0.059,0.905,0.06760272502899156
Banknote,857,l2,mult,0.0,False,True,0.1,32,0.9726027250289916,0.905 +- 0.054,0.905,0.06760272502899156
Banknote,1362,max,mult,0.5,False,True,0.1,64,0.9771689772605896,0.905 +- 0.052,0.905,0.07216897726058957
Banknote,494,l2,None,0.0,False,True,0.001,64,0.9452054500579834,0.904 +- 0.042,0.904,0.04120545005798337
Banknote,651,l2,loss,1.0,True,True,0.01,32,0.9452054500579834,0.904 +- 0.033,0.904,0.04120545005798337
Banknote,903,l2,mult,1.0,False,True,0.01,32,0.9452054500579834,0.904 +- 0.033,0.904,0.04120545005798337
Banknote,1347,max,mult,0.5,True,True,0.01,32,0.9497717022895812,0.904 +- 0.039,0.904,0.04577170228958116
Banknote,123,l1,loss,0.0,True,True,0.01,32,0.9543378949165344,0.904 +- 0.037,0.904,0.0503378949165344
Banknote,605,l2,loss,0.0,True,True,0.1,32,0.9543378949165344,0.904 +- 0.03,0.904,0.0503378949165344
Banknote,1110,max,loss,0.5,True,True,0.1,64,0.9543378949165344,0.904 +- 0.036,0.904,0.0503378949165344
Banknote,1336,max,mult,0.0,False,True,0.01,64,0.9543378949165344,0.904 +- 0.037,0.904,0.0503378949165344
Banknote,1374,max,mult,1.0,True,True,0.1,64,0.9543378949165344,0.904 +- 0.034,0.904,0.0503378949165344
Banknote,1383,max,mult,1.0,False,True,0.01,32,0.9543378949165344,0.904 +- 0.039,0.904,0.0503378949165344
Banknote,772,l2,avg,1.0,True,True,0.01,64,0.9589040875434875,0.904 +- 0.05,0.904,0.05490408754348752
Banknote,924,l2,mult,2.0,True,False,0.1,64,0.9589040875434875,0.904 +- 0.04,0.904,0.05490408754348752
Banknote,1478,var,None,0.5,False,True,0.001,64,0.9589040875434875,0.904 +- 0.042,0.904,0.05490408754348752
Banknote,873,l2,mult,0.5,True,False,0.01,32,0.9634703397750854,0.904 +- 0.051,0.904,0.05947033977508542
Banknote,1002,max,None,0.5,False,True,0.1,64,0.9634703397750854,0.904 +- 0.039,0.904,0.05947033977508542
Banknote,1143,max,loss,1.0,False,True,0.01,32,0.9634703397750854,0.904 +- 0.052,0.904,0.05947033977508542
Banknote,999,max,None,0.5,False,True,0.01,32,0.9680365324020386,0.904 +- 0.047,0.904,0.06403653240203855
Banknote,1011,max,None,1.0,True,True,0.01,32,0.9680365324020386,0.904 +- 0.052,0.904,0.06403653240203855
Banknote,1718,var,avg,0.5,False,True,0.001,64,0.9680365324020386,0.904 +- 0.053,0.904,0.06403653240203855
Banknote,1859,var,mult,1.0,True,False,0.1,32,0.9680365324020386,0.904 +- 0.033,0.904,0.06403653240203855
Banknote,15,l1,None,0.0,False,True,0.01,32,0.9726027250289916,0.904 +- 0.05,0.904,0.06860272502899156
Banknote,961,max,None,0.0,True,True,0.001,32,0.9726027250289916,0.904 +- 0.05,0.904,0.06860272502899156
Banknote,1134,max,loss,1.0,True,True,0.1,64,0.9726027250289916,0.904 +- 0.051,0.904,0.06860272502899156
Banknote,1381,max,mult,1.0,False,True,0.001,32,0.9726027250289916,0.904 +- 0.048,0.904,0.06860272502899156
Banknote,375,l1,mult,0.0,False,True,0.01,32,0.9817351698875428,0.904 +- 0.061,0.904,0.07773516988754281
Banknote,1216,max,avg,0.0,False,True,0.01,64,0.9817351698875428,0.904 +- 0.067,0.904,0.07773516988754281
Banknote,627,l2,loss,0.5,True,True,0.01,32,0.931506872177124,0.903 +- 0.037,0.903,0.028506872177124
Banknote,519,l2,None,0.5,False,True,0.01,32,0.9497717022895812,0.903 +- 0.046,0.903,0.04677170228958116
Banknote,1081,max,loss,0.0,True,True,0.001,32,0.9497717022895812,0.903 +- 0.039,0.903,0.04677170228958116
Banknote,1443,var,None,0.0,True,True,0.01,32,0.9497717022895812,0.903 +- 0.035,0.903,0.04677170228958116
Banknote,153,l1,loss,0.5,True,False,0.01,32,0.9543378949165344,0.903 +- 0.04,0.903,0.0513378949165344
Banknote,168,l1,loss,0.5,False,False,0.1,64,0.9543378949165344,0.903 +- 0.042,0.903,0.0513378949165344
Banknote,257,l1,avg,0.0,False,True,0.1,32,0.9543378949165344,0.903 +- 0.033,0.903,0.0513378949165344
Banknote,402,l1,mult,0.5,False,True,0.1,64,0.9543378949165344,0.903 +- 0.032,0.903,0.0513378949165344
Banknote,656,l2,loss,1.0,True,False,0.001,64,0.9543378949165344,0.903 +- 0.037,0.903,0.0513378949165344
Banknote,1360,max,mult,0.5,False,True,0.01,64,0.9543378949165344,0.903 +- 0.038,0.903,0.0513378949165344
Banknote,1833,var,mult,0.5,True,False,0.01,32,0.9543378949165344,0.903 +- 0.035,0.903,0.0513378949165344
Banknote,663,l2,loss,1.0,False,True,0.01,32,0.9589040875434875,0.903 +- 0.052,0.903,0.055904087543487524
Banknote,783,l2,avg,1.0,False,True,0.01,32,0.9589040875434875,0.903 +- 0.052,0.903,0.055904087543487524
Banknote,1131,max,loss,1.0,True,True,0.01,32,0.9589040875434875,0.903 +- 0.049,0.903,0.055904087543487524
Banknote,639,l2,loss,0.5,False,True,0.01,32,0.9634703397750854,0.903 +- 0.057,0.903,0.060470339775085424
Banknote,858,l2,mult,0.0,False,True,0.1,64,0.9634703397750854,0.903 +- 0.055,0.903,0.060470339775085424
Banknote,1720,var,avg,0.5,False,True,0.01,64,0.9634703397750854,0.903 +- 0.043,0.903,0.060470339775085424
Banknote,1480,var,None,0.5,False,True,0.01,64,0.9680365324020386,0.903 +- 0.045,0.903,0.06503653240203855
Banknote,407,l1,mult,0.5,False,False,0.1,32,0.9726027250289916,0.903 +- 0.06,0.903,0.06960272502899156
Banknote,1203,max,avg,0.0,True,True,0.01,32,0.9726027250289916,0.903 +- 0.049,0.903,0.06960272502899156
Banknote,1204,max,avg,0.0,True,True,0.01,64,0.9726027250289916,0.903 +- 0.051,0.903,0.06960272502899156
Banknote,1708,var,avg,0.5,True,True,0.01,64,0.9726027250289916,0.903 +- 0.04,0.903,0.06960272502899156
Banknote,271,l1,avg,0.5,True,False,0.001,32,0.9771689772605896,0.903 +- 0.063,0.903,0.07416897726058957
Banknote,1000,max,None,0.5,False,True,0.01,64,0.9771689772605896,0.903 +- 0.049,0.903,0.07416897726058957
Banknote,364,l1,mult,0.0,True,True,0.01,64,0.9817351698875428,0.903 +- 0.072,0.903,0.07873516988754281
Banknote,539,l2,None,1.0,True,False,0.1,32,0.9817351698875428,0.903 +- 0.062,0.903,0.07873516988754281
Banknote,625,l2,loss,0.5,True,True,0.001,32,0.9452054500579834,0.902 +- 0.035,0.902,0.043205450057983374
Banknote,776,l2,avg,1.0,True,False,0.001,64,0.9452054500579834,0.902 +- 0.053,0.902,0.043205450057983374
Banknote,1467,var,None,0.5,True,True,0.01,32,0.9452054500579834,0.902 +- 0.047,0.902,0.043205450057983374
Banknote,1334,max,mult,0.0,False,True,0.001,64,0.9497717022895812,0.902 +- 0.038,0.902,0.047771702289581164
Banknote,156,l1,loss,0.5,True,False,0.1,64,0.9543378949165344,0.902 +- 0.041,0.902,0.0523378949165344
Banknote,255,l1,avg,0.0,False,True,0.01,32,0.9543378949165344,0.902 +- 0.04,0.902,0.0523378949165344
Banknote,403,l1,mult,0.5,False,False,0.001,32,0.9543378949165344,0.902 +- 0.041,0.902,0.0523378949165344
Banknote,527,l2,None,0.5,False,False,0.1,32,0.9543378949165344,0.902 +- 0.035,0.902,0.0523378949165344
Banknote,550,l2,None,1.0,False,False,0.01,64,0.9543378949165344,0.902 +- 0.041,0.902,0.0523378949165344
Banknote,750,l2,avg,0.5,True,True,0.1,64,0.9543378949165344,0.902 +- 0.053,0.902,0.0523378949165344
Banknote,757,l2,avg,0.5,False,True,0.001,32,0.9543378949165344,0.902 +- 0.04,0.902,0.0523378949165344
Banknote,788,l2,avg,1.0,False,False,0.001,64,0.9543378949165344,0.902 +- 0.038,0.902,0.0523378949165344
Banknote,898,l2,mult,1.0,True,False,0.01,64,0.9543378949165344,0.902 +- 0.041,0.902,0.0523378949165344
Banknote,1096,max,loss,0.0,False,True,0.01,64,0.9543378949165344,0.902 +- 0.04,0.902,0.0523378949165344
Banknote,1229,max,avg,0.5,True,True,0.1,32,0.9543378949165344,0.902 +- 0.035,0.902,0.0523378949165344
Banknote,1321,max,mult,0.0,True,True,0.001,32,0.9543378949165344,0.902 +- 0.043,0.902,0.0523378949165344
Banknote,1359,max,mult,0.5,False,True,0.01,32,0.9543378949165344,0.902 +- 0.043,0.902,0.0523378949165344
Banknote,1685,var,avg,0.0,True,True,0.1,32,0.9543378949165344,0.902 +- 0.039,0.902,0.0523378949165344
Banknote,28,l1,None,0.5,True,True,0.01,64,0.9634703397750854,0.902 +- 0.056,0.902,0.061470339775085425
Banknote,1053,max,None,2.0,False,False,0.01,32,0.9634703397750854,0.902 +- 0.039,0.902,0.061470339775085425
Banknote,786,l2,avg,1.0,False,True,0.1,64,0.9680365324020386,0.902 +- 0.061,0.902,0.06603653240203855
Banknote,987,max,None,0.5,True,True,0.01,32,0.9680365324020386,0.902 +- 0.055,0.902,0.06603653240203855
Banknote,1326,max,mult,0.0,True,True,0.1,64,0.9680365324020386,0.902 +- 0.059,0.902,0.06603653240203855
Banknote,1608,var,loss,0.5,False,False,0.1,64,0.9680365324020386,0.902 +- 0.038,0.902,0.06603653240203855
Banknote,734,l2,avg,0.0,False,True,0.001,64,0.9726027250289916,0.902 +- 0.052,0.902,0.07060272502899156
Banknote,988,max,None,0.5,True,True,0.01,64,0.9726027250289916,0.902 +- 0.049,0.902,0.07060272502899156
Banknote,1119,max,loss,0.5,False,True,0.01,32,0.9726027250289916,0.902 +- 0.047,0.902,0.07060272502899156
Banknote,1241,max,avg,0.5,False,True,0.1,32,0.9726027250289916,0.902 +- 0.052,0.902,0.07060272502899156
Banknote,516,l2,None,0.5,True,False,0.1,64,0.9771689772605896,0.902 +- 0.065,0.902,0.07516897726058958
Banknote,760,l2,avg,0.5,False,True,0.01,64,0.9771689772605896,0.902 +- 0.058,0.902,0.07516897726058958
Banknote,844,l2,mult,0.0,True,True,0.01,64,0.9771689772605896,0.902 +- 0.065,0.902,0.07516897726058958
Banknote,1023,max,None,1.0,False,True,0.01,32,0.9771689772605896,0.902 +- 0.053,0.902,0.07516897726058958
Banknote,1139,max,loss,1.0,True,False,0.1,32,0.9771689772605896,0.902 +- 0.04,0.902,0.07516897726058958
Banknote,1240,max,avg,0.5,False,True,0.01,64,0.9771689772605896,0.902 +- 0.051,0.902,0.07516897726058958
