dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,full_score,partial_score,partial_scores_mean,diff_full_partial
Iris,1096,max,loss,0.0,False,True,0.01,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1098,max,loss,0.0,False,True,0.1,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1158,max,loss,2.0,True,True,0.1,64,0.9583333134651184,0.958 +- 0.051,0.958,0.0003333134651184455
Iris,1203,max,avg,0.0,True,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1206,max,avg,0.0,True,True,0.1,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1215,max,avg,0.0,False,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1217,max,avg,0.0,False,True,0.1,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1323,max,mult,0.0,True,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1324,max,mult,0.0,True,True,0.01,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1325,max,mult,0.0,True,True,0.1,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1335,max,mult,0.0,False,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1337,max,mult,0.0,False,True,0.1,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1369,max,mult,1.0,True,True,0.001,32,0.9583333134651184,0.958 +- 0.029,0.958,0.0003333134651184455
Iris,1378,max,mult,1.0,True,False,0.01,64,0.9583333134651184,0.958 +- 0.029,0.958,0.0003333134651184455
Iris,1444,var,None,0.0,True,True,0.01,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1446,var,None,0.0,True,True,0.1,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1455,var,None,0.0,False,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1456,var,None,0.0,False,True,0.01,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1563,var,loss,0.0,True,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1575,var,loss,0.0,False,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1695,var,avg,0.0,False,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1696,var,avg,0.0,False,True,0.01,64,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1721,var,avg,0.5,False,True,0.1,32,0.9583333134651184,0.958 +- 0.029,0.958,0.0003333134651184455
Iris,1803,var,mult,0.0,True,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1815,var,mult,0.0,False,True,0.01,32,0.9583333134651184,0.958 +- 0.0,0.958,0.0003333134651184455
Iris,1864,var,mult,1.0,False,True,0.01,64,0.9583333134651184,0.958 +- 0.029,0.958,0.0003333134651184455
Iris,654,l2,loss,1.0,True,True,0.1,64,1.0,0.958 +- 0.029,0.958,0.04200000000000004
